MB_MR,Site Sampled,Area,Location,Year,Date,HARVEST_CODE,Biweek,WEEK,STATWEEK,SPECCODE,SPECIESCODE,SPEC_GROUP,SEX,Length,len_cm,Weight KG,WT_LBS,Private/Charter,UserGroup,RF_NAME,RF_GRP,RF_PSF,ANALYSIS_GRP,Logbook Area,STAT_AREA,DISTRICT,SUB_DIST,Stat_Area_label,GF_area,LC_area,GF_AREA_alt
Marine Boat,WRANGELL,C,81,2013,12-Jul-13,MB,14,13,28,157,SIG,Rockfish,,540,54,1.852163378,4.083316426,1,Private,silvergray,Slope,silvergray,Slope_SM,106302,10630,106,30,106-30,SSEI,SSEIW,SSEI
Marine Boat,CRAIG,B,760,2013,13-Jul-13,MB,14,13,28,157,SIG,Rockfish,,440,44,1.090630532,2.404425882,1,Private,silvergray,Slope,silvergray,Slope_SM,103500,10350,103,50,103-50,SSEI,SSEOC,SSEI
Marine Boat,CRAIG,B,760,2013,13-Jul-13,MB,14,13,28,158,RDS,Rockfish,,320,32,0.464681094,1.024445232,1,Private,redstripe,Slope,other slope,Slope_SM,103500,10350,103,50,103-50,SSEI,SSEOC,SSEI
Marine Boat,JUNEAU,E,81,2013,13-Jul-13,MB,14,13,28,157,SIG,Rockfish,,540,54,1.852163378,4.083316426,1,Private,silvergray,Slope,silvergray,Slope_SM,114250,11425,114,25,114-25,NSEI,NSEI,NSEI
Marine Boat,KETCHIKAN,A,81,2013,13-Jul-13,MB,14,13,28,157,SIG,Rockfish,,485,48.5,1.402933759,3.092935825,2,Charter,silvergray,Slope,silvergray,Slope_SM,101290,10129,101,29,101-29,SSEI,SSEIW,SSEI
Marine Boat,KLAWOCK,B,752,2013,13-Jul-13,MB,14,13,28,184,VRM,Rockfish,,420,42,1.320345083,2.910859178,2,Charter,vermillion,Slope,other slope,Slope_SM,104400,10440,104,40,104-40,SSEO,SSEOC,SSEO
Marine Boat,SITKA,D,81,2013,13-Jul-13,MB,14,13,28,157,SIG,Rockfish,,400,40,0.852385724,1.879186615,2,Charter,silvergray,Slope,silvergray,Slope_SM,113311,11331,113,31,113-31,CSEO,CSEO,CSEO
Marine Boat,SITKA,D,81,2013,13-Jul-13,MB,14,13,28,157,SIG,Rockfish,,635,63.5,2.816319249,6.208913743,2,Charter,silvergray,Slope,silvergray,Slope_SM,113311,11331,113,31,113-31,CSEO,CSEO,CSEO
Marine Boat,SITKA,D,81,2013,13-Jul-13,MB,14,13,28,184,VRM,Rockfish,,350,35,0.856624232,1.888530915,2,Charter,vermillion,Slope,other slope,Slope_SM,113417,11341,113,41,113-41,CSEO,CSEO,CSEO
Marine Boat,CRAIG,B,760,2013,14-Jul-13,MB,14,13,29,184,VRM,Rockfish,,420,42,1.320345083,2.910859178,2,Charter,vermillion,Slope,other slope,Slope_SM,104350,10435,104,35,104-35,SSEO,SSEOC,SSEO
Marine Boat,JUNEAU,E,81,2013,14-Jul-13,MB,14,13,29,151,RHE,Rockfish,,330,33,0.507526663,1.118903431,2,Charter,rougheye,Slope,rougheye,Slope_LG_BOC_SR_RHE,115101,11510,115,10,115-10,NSEI,NSEI,NSEI
Marine Boat,JUNEAU,E,81,2013,14-Jul-13,MB,14,13,29,157,SIG,Rockfish,,625,62.5,2.703054205,5.959207361,1,Private,silvergray,Slope,silvergray,Slope_SM,111200,11120,111,20,111-20,NSEI,NSEI,NSEI
Marine Boat,JUNEAU,E,81,2013,14-Jul-13,MB,14,13,29,157,SIG,Rockfish,,680,68,3.361840294,7.411580349,1,Private,silvergray,Slope,silvergray,Slope_SM,111320,11132,111,32,111-32,NSEI,NSEI,NSEI
Marine Boat,JUNEAU,E,81,2013,14-Jul-13,MB,14,13,29,157,SIG,Rockfish,,450,45,1.155890224,2.548298705,2,Charter,silvergray,Slope,silvergray,Slope_SM,115101,11510,115,10,115-10,NSEI,NSEI,NSEI
Marine Boat,KETCHIKAN,A,81,2013,14-Jul-13,MB,14,13,29,157,SIG,Rockfish,,505,50.5,1.557473026,3.433636182,2,Charter,silvergray,Slope,silvergray,Slope_SM,101411,10141,101,41,101-41,SSEI,SSEIW,SSEI
Marine Boat,SITKA,D,81,2013,14-Jul-13,MB,14,13,29,153,RBD,Rockfish,,490,49,1.484535803,3.272837321,2,Charter,redbanded,Slope,redbanded,Slope_SM,365701,36570,365,70,365-70,CSEO,CSEO,CSEO
Marine Boat,SITKA,D,81,2013,14-Jul-13,MB,14,13,29,157,SIG,Rockfish,,540,54,1.852163378,4.083316426,2,Charter,silvergray,Slope,silvergray,Slope_SM,365701,36570,365,70,365-70,CSEO,CSEO,CSEO
Marine Boat,SITKA,D,81,2013,14-Jul-13,MB,14,13,29,157,SIG,Rockfish,,560,56,2.03480721,4.485976671,2,Charter,silvergray,Slope,silvergray,Slope_SM,365701,36570,365,70,365-70,CSEO,CSEO,CSEO
Marine Boat,SITKA,D,81,2013,14-Jul-13,MB,14,13,29,157,SIG,Rockfish,,570,57,2.130106937,4.696076355,2,Charter,silvergray,Slope,silvergray,Slope_SM,365701,36570,365,70,365-70,CSEO,CSEO,CSEO
Marine Boat,SITKA,D,81,2013,14-Jul-13,MB,14,13,29,157,SIG,Rockfish,,600,60,2.432249728,5.362186395,2,Charter,silvergray,Slope,silvergray,Slope_SM,113311,11331,113,31,113-31,CSEO,CSEO,CSEO
Marine Boat,SITKA,D,81,2013,14-Jul-13,MB,14,13,29,157,SIG,Rockfish,,705,70.5,3.690847375,8.13691594,2,Charter,silvergray,Slope,silvergray,Slope_SM,113450,11345,113,45,113-45,CSEO,CSEO,CSEO
Marine Boat,SITKA,D,81,2013,14-Jul-13,MB,14,13,29,157,SIG,Rockfish,,335,33.5,0.538858702,1.187978672,2,Charter,silvergray,Slope,silvergray,Slope_SM,113416,11341,113,41,113-41,CSEO,CSEO,CSEO
Marine Boat,SITKA,D,81,2013,14-Jul-13,MB,14,13,29,157,SIG,Rockfish,,380,38,0.74649931,1.645747309,2,Charter,silvergray,Slope,silvergray,Slope_SM,113416,11341,113,41,113-41,CSEO,CSEO,CSEO
Marine Boat,SITKA,D,81,2013,14-Jul-13,MB,14,13,29,157,SIG,Rockfish,,295,29.5,0.387854436,0.855071647,2,Charter,silvergray,Slope,silvergray,Slope_SM,113416,11341,113,41,113-41,CSEO,CSEO,CSEO
Marine Boat,ELFIN_COVE,G,82,2013,15-Jul-13,MB,14,14,29,152,SRK,Rockfish,,850,85,8.778413554,19.35306609,2,Charter,shortraker,Slope,shortraker,Slope_LG_BOC_SR_RHE,365801,36580,365,80,365-80,NSEO,NSEO,NSEO
Marine Boat,ELFIN_COVE,G,82,2013,15-Jul-13,MB,14,14,29,152,SRK,Rockfish,,810,81,7.698251132,16.97171841,2,Charter,shortraker,Slope,shortraker,Slope_LG_BOC_SR_RHE,365801,36580,365,80,365-80,NSEO,NSEO,NSEO
Marine Boat,ELFIN_COVE,G,82,2013,15-Jul-13,MB,14,14,29,152,SRK,Rockfish,,755,75.5,6.356329166,14.01329041,2,Charter,shortraker,Slope,shortraker,Slope_LG_BOC_SR_RHE,365801,36580,365,80,365-80,NSEO,NSEO,NSEO
Marine Boat,ELFIN_COVE,G,82,2013,15-Jul-13,MB,14,14,29,152,SRK,Rockfish,,745,74.5,6.129606145,13.5134523,2,Charter,shortraker,Slope,shortraker,Slope_LG_BOC_SR_RHE,365801,36580,365,80,365-80,NSEO,NSEO,NSEO
Marine Boat,ELFIN_COVE,G,82,2013,15-Jul-13,MB,14,14,29,152,SRK,Rockfish,,860,86,9.062596922,19.97958243,2,Charter,shortraker,Slope,shortraker,Slope_LG_BOC_SR_RHE,365801,36580,365,80,365-80,NSEO,NSEO,NSEO
Marine Boat,CRAIG,B,760,2013,17-Jul-13,MB,14,14,29,184,VRM,Rockfish,,450,45,1.555214088,3.428656082,2,Charter,vermillion,Slope,other slope,Slope_SM,104300,10430,104,30,104-30,SSEO,SSEOC,SSEO
Marine Boat,JUNEAU,E,81,2013,17-Jul-13,MB,14,14,29,157,SIG,Rockfish,,580,58,2.228095602,4.912104125,1,Private,silvergray,Slope,silvergray,Slope_SM,112152,11215,112,15,112-15,NSEI,NSEI,NSEI
Marine Boat,JUNEAU,E,81,2013,17-Jul-13,MB,14,14,29,157,SIG,Rockfish,,535,53.5,1.808139402,3.986260289,1,Private,silvergray,Slope,silvergray,Slope_SM,112152,11215,112,15,112-15,NSEI,NSEI,NSEI
Marine Boat,JUNEAU,E,81,2013,17-Jul-13,MB,14,14,29,157,SIG,Rockfish,,505,50.5,1.557473026,3.433636182,1,Private,silvergray,Slope,silvergray,Slope_SM,115101,11510,115,10,115-10,NSEI,NSEI,NSEI
Marine Boat,KETCHIKAN,A,81,2013,17-Jul-13,MB,14,14,29,157,SIG,Rockfish,,580,58,2.228095602,4.912104125,2,Charter,silvergray,Slope,silvergray,Slope_SM,101290,10129,101,29,101-29,SSEI,SSEIW,SSEI
Marine Boat,KETCHIKAN,A,81,2013,17-Jul-13,MB,14,14,29,157,SIG,Rockfish,,500,50,1.517908039,3.346410422,2,Charter,silvergray,Slope,silvergray,Slope_SM,101290,10129,101,29,101-29,SSEI,SSEIW,SSEI
Marine Boat,KETCHIKAN,A,81,2013,17-Jul-13,MB,14,14,29,157,SIG,Rockfish,,565,56.5,2.082122686,4.590289315,2,Charter,silvergray,Slope,silvergray,Slope_SM,101290,10129,101,29,101-29,SSEI,SSEIW,SSEI
Marine Boat,KETCHIKAN,A,81,2013,17-Jul-13,MB,14,14,29,158,RDS,Rockfish,,380,38,0.742345784,1.636590362,2,Charter,redstripe,Slope,other slope,Slope_SM,101411,10141,101,41,101-41,SSEI,SSEIW,SSEI
Marine Boat,SITKA,D,81,2013,17-Jul-13,MB,14,14,29,151,RHE,Rockfish,,470,47,1.520651731,3.352459218,2,Charter,rougheye,Slope,rougheye,Slope_LG_BOC_SR_RHE,365701,36570,365,70,365-70,CSEO,CSEO,CSEO
Marine Boat,SITKA,D,81,2013,17-Jul-13,MB,14,14,29,157,SIG,Rockfish,,380,38,0.74649931,1.645747309,2,Charter,silvergray,Slope,silvergray,Slope_SM,365701,36570,365,70,365-70,CSEO,CSEO,CSEO
Marine Boat,SITKA,D,81,2013,17-Jul-13,MB,14,14,29,157,SIG,Rockfish,,645,64.5,2.932448893,6.464935479,2,Charter,silvergray,Slope,silvergray,Slope_SM,365701,36570,365,70,365-70,CSEO,CSEO,CSEO
Marine Boat,SITKA,D,81,2013,17-Jul-13,MB,14,14,29,157,SIG,Rockfish,,615,61.5,2.592627238,5.715757861,2,Charter,silvergray,Slope,silvergray,Slope_SM,365701,36570,365,70,365-70,CSEO,CSEO,CSEO
Marine Boat,SITKA,D,81,2013,17-Jul-13,MB,14,14,29,157,SIG,Rockfish,,555,55.5,1.988157035,4.383130763,2,Charter,silvergray,Slope,silvergray,Slope_SM,113311,11331,113,31,113-31,CSEO,CSEO,CSEO
Marine Boat,SITKA,D,81,2013,17-Jul-13,MB,14,14,29,184,VRM,Rockfish,,415,41.5,1.283349719,2.829298458,2,Charter,vermillion,Slope,other slope,Slope_SM,113417,11341,113,41,113-41,CSEO,CSEO,CSEO
Marine Boat,ELFIN_COVE,G,82,2013,18-Jul-13,MB,14,14,29,137,BOC,Rockfish,,730,73,4.431299067,9.769330549,2,Charter,bocaccio,Slope,bocaccio,Slope_LG_BOC_SR_RHE,113910,11391,113,91,113-91,NSEO,NSEO,NSEO
Marine Boat,ELFIN_COVE,G,82,2013,18-Jul-13,MB,14,14,29,137,BOC,Rockfish,,735,73.5,4.511076681,9.945209872,2,Charter,bocaccio,Slope,bocaccio,Slope_LG_BOC_SR_RHE,113910,11391,113,91,113-91,NSEO,NSEO,NSEO
Marine Boat,KETCHIKAN,A,81,2013,18-Jul-13,MB,14,14,29,157,SIG,Rockfish,,480,48,1.365836989,3.011151542,1,Private,silvergray,Slope,silvergray,Slope_SM,101290,10129,101,29,101-29,SSEI,SSEIW,SSEI
Marine Boat,KETCHIKAN,A,81,2013,18-Jul-13,MB,14,14,29,157,SIG,Rockfish,,390,39,0.798366129,1.760093936,1,Private,silvergray,Slope,silvergray,Slope_SM,101412,10141,101,41,101-41,SSEI,SSEIW,SSEI
Marine Boat,KETCHIKAN,A,81,2013,18-Jul-13,MB,14,14,29,157,SIG,Rockfish,,470,47,1.29346324,2.851594928,1,Private,silvergray,Slope,silvergray,Slope_SM,101270,10127,101,27,101-27,SSEI,SSEIW,SSEI
Marine Boat,KETCHIKAN,A,81,2013,18-Jul-13,MB,14,14,29,157,SIG,Rockfish,,420,42,0.967011625,2.131893168,1,Private,silvergray,Slope,silvergray,Slope_SM,101270,10127,101,27,101-27,SSEI,SSEIW,SSEI
Marine Boat,KETCHIKAN,A,81,2013,18-Jul-13,MB,14,14,29,157,SIG,Rockfish,,490,49,1.44064207,3.17606832,1,Private,silvergray,Slope,silvergray,Slope_SM,101290,10129,101,29,101-29,SSEI,SSEIW,SSEI
Marine Boat,KETCHIKAN,A,81,2013,18-Jul-13,MB,14,14,29,157,SIG,Rockfish,,590,59,2.328800749,5.134120707,1,Private,silvergray,Slope,silvergray,Slope_SM,101290,10129,101,29,101-29,SSEI,SSEIW,SSEI
Marine Boat,KETCHIKAN,A,81,2013,18-Jul-13,MB,14,14,29,157,SIG,Rockfish,,460,46,1.22349101,2.697332751,1,Private,silvergray,Slope,silvergray,Slope_SM,101290,10129,101,29,101-29,SSEI,SSEIW,SSEI
Marine Boat,KLAWOCK,B,752,2013,18-Jul-13,MB,14,14,29,152,SRK,Rockfish,,590,59,3.246981116,7.158359507,2,Charter,shortraker,Slope,shortraker,Slope_LG_BOC_SR_RHE,104400,10440,104,40,104-40,SSEO,SSEOC,SSEO
Marine Boat,SITKA,D,81,2013,18-Jul-13,MB,14,14,29,157,SIG,Rockfish,,550,55,1.942168674,4.281743902,2,Charter,silvergray,Slope,silvergray,Slope_SM,113313,11331,113,31,113-31,CSEO,CSEO,CSEO
Marine Boat,SITKA,D,81,2013,18-Jul-13,MB,14,14,29,157,SIG,Rockfish,,650,65,2.991596182,6.595332774,2,Charter,silvergray,Slope,silvergray,Slope_SM,113311,11331,113,31,113-31,CSEO,CSEO,CSEO
Marine Boat,SITKA,D,81,2013,18-Jul-13,MB,14,14,29,157,SIG,Rockfish,,400,40,0.852385724,1.879186615,2,Charter,silvergray,Slope,silvergray,Slope_SM,113311,11331,113,31,113-31,CSEO,CSEO,CSEO
Marine Boat,SITKA,D,81,2013,18-Jul-13,MB,14,14,29,157,SIG,Rockfish,,400,40,0.852385724,1.879186615,2,Charter,silvergray,Slope,silvergray,Slope_SM,113450,11345,113,45,113-45,CSEO,CSEO,CSEO
Marine Boat,SITKA,D,81,2013,18-Jul-13,MB,14,14,29,157,SIG,Rockfish,,450,45,1.155890224,2.548298705,2,Charter,silvergray,Slope,silvergray,Slope_SM,113450,11345,113,45,113-45,CSEO,CSEO,CSEO
Marine Boat,SITKA,D,81,2013,18-Jul-13,MB,14,14,29,157,SIG,Rockfish,,370,37,0.696752745,1.536075037,2,Charter,silvergray,Slope,silvergray,Slope_SM,113450,11345,113,45,113-45,CSEO,CSEO,CSEO
Marine Boat,ELFIN_COVE,G,82,2013,19-Jul-13,MB,14,14,29,137,BOC,Rockfish,,850,85,6.596387756,14.54252837,2,Charter,bocaccio,Slope,bocaccio,Slope_LG_BOC_SR_RHE,113910,11391,113,91,113-91,NSEO,NSEO,NSEO
Marine Boat,ELFIN_COVE,G,82,2013,19-Jul-13,MB,14,14,29,137,BOC,Rockfish,,850,85,6.596387756,14.54252837,2,Charter,bocaccio,Slope,bocaccio,Slope_LG_BOC_SR_RHE,113910,11391,113,91,113-91,NSEO,NSEO,NSEO
Marine Boat,ELFIN_COVE,G,82,2013,19-Jul-13,MB,14,14,29,137,BOC,Rockfish,,785,78.5,5.357897337,11.81212763,2,Charter,bocaccio,Slope,bocaccio,Slope_LG_BOC_SR_RHE,113910,11391,113,91,113-91,NSEO,NSEO,NSEO
Marine Boat,ELFIN_COVE,G,82,2013,19-Jul-13,MB,14,14,29,137,BOC,Rockfish,,655,65.5,3.337796564,7.358573061,2,Charter,bocaccio,Slope,bocaccio,Slope_LG_BOC_SR_RHE,113910,11391,113,91,113-91,NSEO,NSEO,NSEO
Marine Boat,ELFIN_COVE,G,82,2013,19-Jul-13,MB,14,14,29,137,BOC,Rockfish,,845,84.5,6.495439504,14.31997584,2,Charter,bocaccio,Slope,bocaccio,Slope_LG_BOC_SR_RHE,113910,11391,113,91,113-91,NSEO,NSEO,NSEO
Marine Boat,ELFIN_COVE,G,82,2013,19-Jul-13,MB,14,14,29,137,BOC,Rockfish,,785,78.5,5.357897337,11.81212763,2,Charter,bocaccio,Slope,bocaccio,Slope_LG_BOC_SR_RHE,113910,11391,113,91,113-91,NSEO,NSEO,NSEO
Marine Boat,ELFIN_COVE,G,82,2013,19-Jul-13,MB,14,14,29,137,BOC,Rockfish,,840,84,6.395450749,14.09953863,2,Charter,bocaccio,Slope,bocaccio,Slope_LG_BOC_SR_RHE,113910,11391,113,91,113-91,NSEO,NSEO,NSEO
Marine Boat,ELFIN_COVE,G,82,2013,19-Jul-13,MB,14,14,29,137,BOC,Rockfish,,620,62,2.89145862,6.374567502,2,Charter,bocaccio,Slope,bocaccio,Slope_LG_BOC_SR_RHE,113910,11391,113,91,113-91,NSEO,NSEO,NSEO
Marine Boat,ELFIN_COVE,G,82,2013,19-Jul-13,MB,14,14,29,157,SIG,Rockfish,,595,59.5,2.380180557,5.24739366,2,Charter,silvergray,Slope,silvergray,Slope_SM,365801,36580,365,80,365-80,NSEO,NSEO,NSEO
Marine Boat,KETCHIKAN,A,81,2013,19-Jul-13,MB,14,14,29,157,SIG,Rockfish,,605,60.5,2.485011648,5.47850638,1,Private,silvergray,Slope,silvergray,Slope_SM,102100,10210,102,10,102-10,SSEI,SSEIW,SSEI
Marine Boat,KETCHIKAN,A,81,2013,19-Jul-13,MB,14,14,29,157,SIG,Rockfish,,360,36,0.649093555,1.431004633,2,Charter,silvergray,Slope,silvergray,Slope_SM,101900,10190,101,90,101-90,SSEI,SSEIW,SSEI
Marine Boat,SITKA,D,81,2013,19-Jul-13,MB,14,14,29,152,SRK,Rockfish,,745,74.5,6.129606145,13.5134523,2,Charter,shortraker,Slope,shortraker,Slope_LG_BOC_SR_RHE,355631,35563,355,63,355-63,CSEO,CSEO,CSEO
Marine Boat,SITKA,D,81,2013,19-Jul-13,MB,14,14,29,152,SRK,Rockfish,,480,48,1.850887463,4.080503518,2,Charter,shortraker,Slope,shortraker,Slope_LG_BOC_SR_RHE,355631,35563,355,63,355-63,CSEO,CSEO,CSEO
Marine Boat,SITKA,D,81,2013,19-Jul-13,MB,14,14,29,152,SRK,Rockfish,,635,63.5,3.966747081,8.745169949,2,Charter,shortraker,Slope,shortraker,Slope_LG_BOC_SR_RHE,355631,35563,355,63,355-63,CSEO,CSEO,CSEO
Marine Boat,SITKA,D,81,2013,19-Jul-13,MB,14,14,29,152,SRK,Rockfish,,655,65.5,4.316385096,9.51598891,2,Charter,shortraker,Slope,shortraker,Slope_LG_BOC_SR_RHE,355631,35563,355,63,355-63,CSEO,CSEO,CSEO
Marine Boat,SITKA,D,81,2013,19-Jul-13,MB,14,14,29,152,SRK,Rockfish,,630,63,3.882241429,8.558867099,2,Charter,shortraker,Slope,shortraker,Slope_LG_BOC_SR_RHE,355631,35563,355,63,355-63,CSEO,CSEO,CSEO
Marine Boat,SITKA,D,81,2013,19-Jul-13,MB,14,14,29,152,SRK,Rockfish,,825,82.5,8.092811763,17.84157467,2,Charter,shortraker,Slope,shortraker,Slope_LG_BOC_SR_RHE,355631,35563,355,63,355-63,CSEO,CSEO,CSEO
Marine Boat,SITKA,D,81,2013,19-Jul-13,MB,14,14,29,152,SRK,Rockfish,,670,67,4.590993159,10.12139534,2,Charter,shortraker,Slope,shortraker,Slope_LG_BOC_SR_RHE,355631,35563,355,63,355-63,CSEO,CSEO,CSEO
Marine Boat,SITKA,D,81,2013,19-Jul-13,MB,14,14,29,157,SIG,Rockfish,,440,44,1.090630532,2.404425882,2,Charter,silvergray,Slope,silvergray,Slope_SM,113450,11345,113,45,113-45,CSEO,CSEO,CSEO
Marine Boat,SITKA,D,81,2013,19-Jul-13,MB,14,14,29,157,SIG,Rockfish,,670,67,3.235478139,7.132999814,2,Charter,silvergray,Slope,silvergray,Slope_SM,113450,11345,113,45,113-45,CSEO,CSEO,CSEO
Marine Boat,SITKA,D,81,2013,19-Jul-13,MB,14,14,29,157,SIG,Rockfish,,630,63,2.759330306,6.083274779,2,Charter,silvergray,Slope,silvergray,Slope_SM,113450,11345,113,45,113-45,CSEO,CSEO,CSEO
Marine Boat,ELFIN_COVE,G,82,2013,20-Jul-13,MB,14,14,29,152,SRK,Rockfish,,725,72.5,5.691668703,12.54796666,2,Charter,shortraker,Slope,shortraker,Slope_LG_BOC_SR_RHE,113910,11391,113,91,113-91,NSEO,NSEO,NSEO
Marine Boat,ELFIN_COVE,G,82,2013,20-Jul-13,MB,14,14,29,152,SRK,Rockfish,,840,84,8.499936051,18.73912902,2,Charter,shortraker,Slope,shortraker,Slope_LG_BOC_SR_RHE,365801,36580,365,80,365-80,NSEO,NSEO,NSEO
Marine Boat,ELFIN_COVE,G,82,2013,20-Jul-13,MB,14,14,29,152,SRK,Rockfish,,640,64,4.052407703,8.93401907,2,Charter,shortraker,Slope,shortraker,Slope_LG_BOC_SR_RHE,365801,36580,365,80,365-80,NSEO,NSEO,NSEO
Marine Boat,ELFIN_COVE,G,82,2013,20-Jul-13,MB,14,14,29,152,SRK,Rockfish,,840,84,8.499936051,18.73912902,2,Charter,shortraker,Slope,shortraker,Slope_LG_BOC_SR_RHE,113910,11391,113,91,113-91,NSEO,NSEO,NSEO
Marine Boat,ELFIN_COVE,G,82,2013,20-Jul-13,MB,14,14,29,152,SRK,Rockfish,,840,84,8.499936051,18.73912902,2,Charter,shortraker,Slope,shortraker,Slope_LG_BOC_SR_RHE,113910,11391,113,91,113-91,NSEO,NSEO,NSEO
Marine Boat,ELFIN_COVE,G,82,2013,20-Jul-13,MB,14,14,29,152,SRK,Rockfish,,745,74.5,6.129606145,13.5134523,2,Charter,shortraker,Slope,shortraker,Slope_LG_BOC_SR_RHE,113910,11391,113,91,113-91,NSEO,NSEO,NSEO
Marine Boat,ELFIN_COVE,G,82,2013,20-Jul-13,MB,14,14,29,152,SRK,Rockfish,,800,80,7.442108676,16.40702163,2,Charter,shortraker,Slope,shortraker,Slope_LG_BOC_SR_RHE,113910,11391,113,91,113-91,NSEO,NSEO,NSEO
Marine Boat,ELFIN_COVE,G,82,2013,20-Jul-13,MB,14,14,29,152,SRK,Rockfish,,805,80.5,7.569494212,16.68785833,2,Charter,shortraker,Slope,shortraker,Slope_LG_BOC_SR_RHE,113910,11391,113,91,113-91,NSEO,NSEO,NSEO
Marine Boat,ELFIN_COVE,G,82,2013,20-Jul-13,MB,14,14,29,152,SRK,Rockfish,,885,88.5,9.798336552,21.60160873,2,Charter,shortraker,Slope,shortraker,Slope_LG_BOC_SR_RHE,113910,11391,113,91,113-91,NSEO,NSEO,NSEO
Marine Boat,JUNEAU,E,81,2013,20-Jul-13,MB,14,14,29,157,SIG,Rockfish,,550,55,1.942168674,4.281743902,1,Private,silvergray,Slope,silvergray,Slope_SM,112152,11215,112,15,112-15,NSEI,NSEI,NSEI
Marine Boat,JUNEAU,E,81,2013,20-Jul-13,MB,14,14,29,157,SIG,Rockfish,,640,64,2.874024346,6.336131553,1,Private,silvergray,Slope,silvergray,Slope_SM,112152,11215,112,15,112-15,NSEI,NSEI,NSEI
Marine Boat,JUNEAU,E,81,2013,20-Jul-13,MB,14,14,29,157,SIG,Rockfish,,630,63,2.759330306,6.083274779,1,Private,silvergray,Slope,silvergray,Slope_SM,112152,11215,112,15,112-15,NSEI,NSEI,NSEI
Marine Boat,KETCHIKAN,A,81,2013,20-Jul-13,MB,14,14,29,153,RBD,Rockfish,,570,57,2.241976305,4.942705803,1,Private,redbanded,Slope,redbanded,Slope_SM,101800,10180,101,80,101-80,SSEI,SSEIW,SSEI
Marine Boat,KETCHIKAN,A,81,2013,20-Jul-13,MB,14,14,29,157,SIG,Rockfish,,410,41,0.908590274,2.003096289,1,Private,silvergray,Slope,silvergray,Slope_SM,101900,10190,101,90,101-90,SSEI,SSEIW,SSEI
Marine Boat,KETCHIKAN,A,81,2013,20-Jul-13,MB,14,14,29,157,SIG,Rockfish,,470,47,1.29346324,2.851594928,1,Private,silvergray,Slope,silvergray,Slope_SM,101900,10190,101,90,101-90,SSEI,SSEIW,SSEI
Marine Boat,KETCHIKAN,A,81,2013,20-Jul-13,MB,14,14,29,157,SIG,Rockfish,,490,49,1.44064207,3.17606832,2,Charter,silvergray,Slope,silvergray,Slope_SM,101411,10141,101,41,101-41,SSEI,SSEIW,SSEI
Marine Boat,KETCHIKAN,A,81,2013,20-Jul-13,MB,14,14,29,157,SIG,Rockfish,,460,46,1.22349101,2.697332751,2,Charter,silvergray,Slope,silvergray,Slope_SM,101411,10141,101,41,101-41,SSEI,SSEIW,SSEI
Marine Boat,KETCHIKAN,A,81,2013,20-Jul-13,MB,14,14,29,157,SIG,Rockfish,,460,46,1.22349101,2.697332751,2,Charter,silvergray,Slope,silvergray,Slope_SM,101412,10141,101,41,101-41,SSEI,SSEIW,SSEI
Marine Boat,KETCHIKAN,A,81,2013,20-Jul-13,MB,14,14,29,157,SIG,Rockfish,,420,42,0.967011625,2.131893168,2,Charter,silvergray,Slope,silvergray,Slope_SM,101412,10141,101,41,101-41,SSEI,SSEIW,SSEI
Marine Boat,KETCHIKAN,A,81,2013,20-Jul-13,MB,14,14,29,157,SIG,Rockfish,,510,51,1.597664206,3.522242461,2,Charter,silvergray,Slope,silvergray,Slope_SM,101412,10141,101,41,101-41,SSEI,SSEIW,SSEI
Marine Boat,KETCHIKAN,A,81,2013,20-Jul-13,MB,14,14,29,158,RDS,Rockfish,,310,31,0.426155541,0.939511028,2,Charter,redstripe,Slope,other slope,Slope_SM,101412,10141,101,41,101-41,SSEI,SSEIW,SSEI
Marine Boat,KETCHIKAN,A,81,2013,20-Jul-13,MB,14,14,29,158,RDS,Rockfish,,340,34,0.548185684,1.208541123,2,Charter,redstripe,Slope,other slope,Slope_SM,101412,10141,101,41,101-41,SSEI,SSEIW,SSEI
Marine Boat,KETCHIKAN,A,81,2013,20-Jul-13,MB,14,14,29,177,BGL,Rockfish,,380,38,0.742345784,1.636590362,1,Private,blackgill,Slope,other slope,Slope_SM,101800,10180,101,80,101-80,SSEI,SSEIW,SSEI
Marine Boat,KETCHIKAN,A,81,2013,20-Jul-13,MB,14,14,29,177,BGL,Rockfish,,440,44,1.107052349,2.440629751,1,Private,blackgill,Slope,other slope,Slope_SM,101900,10190,101,90,101-90,SSEI,SSEIW,SSEI
Marine Boat,PETERSBURG,C,82,2013,20-Jul-13,MB,14,14,29,151,RHE,Rockfish,,565,56.5,2.692256542,5.935402618,1,Private,rougheye,Slope,rougheye,Slope_LG_BOC_SR_RHE,108410,10841,108,41,108-41,SSEI,SSEIW,SSEI
Marine Boat,PETERSBURG,C,82,2013,20-Jul-13,MB,14,14,29,151,RHE,Rockfish,,670,67,4.568990133,10.07288703,1,Private,rougheye,Slope,rougheye,Slope_LG_BOC_SR_RHE,108410,10841,108,41,108-41,SSEI,SSEIW,SSEI
Marine Boat,SITKA,D,81,2013,20-Jul-13,MB,14,14,29,157,SIG,Rockfish,,500,50,1.517908039,3.346410422,2,Charter,silvergray,Slope,silvergray,Slope_SM,113450,11345,113,45,113-45,CSEO,CSEO,CSEO
