"YEAR","CFMU","Assemblage","USER","RelCat","avg_WtKg","SE_WtKg","var_WtKg","P_Rel","PcatSurface","PcatDRM","Mort_rate"
2018,"CI","Yelloweye","Private",4,1.95,0.25,0.125,0.439649847903206,0.251680555914637,0.748319444085363,0.248725556652691
2018,"CI","Yelloweye","Private",2,1.95,0.25,0.125,0.230360625481728,0.251680555914637,0.748319444085363,0.248725556652691
1997,"CI","Yelloweye","Private",4,2.25,0.55,0.605,0.439649847903206,1,0,0.886890104707329
1997,"CI","Yelloweye","Private",2,2.25,0.55,0.605,0.230360625481728,1,0,0.886890104707329
2013,"CI","Yelloweye","Private",4,3.3,0.862167810425171,2.23,0.439649847903206,0.251680555914637,0.748319444085363,0.248725556652691
2013,"CI","Yelloweye","Private",2,3.3,0.862167810425171,2.23,0.230360625481728,0.251680555914637,0.748319444085363,0.248725556652691
1993,"NG","Black","Charter",3,1.77826086956522,0.0797740192035388,0.292739130434783,0.0473208072372999,1,0,0.0811412665274878
1993,"NG","Black","Charter",4,1.77826086956522,0.0797740192035388,0.292739130434783,0.0285316631871955,1,0,0.0811412665274878
1993,"NG","Black","Charter",2,1.77826086956522,0.0797740192035388,0.292739130434783,0.34794711203897,1,0,0.0811412665274878
1993,"NG","Black","Charter",1,1.77826086956522,0.0797740192035388,0.292739130434783,0.576200417536534,1,0,0.0811412665274878
1999,"NG","Black","Charter",3,1.91550387596899,0.0540336352280075,0.376632751937985,0.0473208072372999,1,0,0.0811412665274878
1999,"NG","Black","Charter",4,1.91550387596899,0.0540336352280075,0.376632751937985,0.0285316631871955,1,0,0.0811412665274878
1999,"NG","Black","Charter",2,1.91550387596899,0.0540336352280075,0.376632751937985,0.34794711203897,1,0,0.0811412665274878
1999,"NG","Black","Charter",1,1.91550387596899,0.0540336352280075,0.376632751937985,0.576200417536534,1,0,0.0811412665274878
2020,"NG","Black","Charter",3,1.92091503267974,0.048308626783587,0.357059683522532,0.0473208072372999,0.323529411764706,0.676470588235294,0.0637810622357392
2020,"NG","Black","Charter",4,1.92091503267974,0.048308626783587,0.357059683522532,0.0285316631871955,0.0731707317073171,0.926829268292683,0.0904435295478878
2020,"NG","Black","Charter",2,1.92091503267974,0.048308626783587,0.357059683522532,0.34794711203897,0.912,0.088,0.0399503849156308
2020,"NG","Black","Charter",1,1.92091503267974,0.048308626783587,0.357059683522532,0.576200417536534,0.966183574879227,0.033816425120773,0
