"","port_site","RptArea","Freq"
"2023","SELDOVIA","PWSO",0
"2024","SEWARD","PWSO",1295
"2025","SILVER KING LODGE","PWSO",0
"2026","SILVER SALMON CREEK","PWSO",0
"2027","SITKA","PWSO",0
"2028","SKAGWAY","PWSO",0
"2029","SPORTSMAN COVE","PWSO",0
"2030","SQUARE COVE","PWSO",0
"2031","STEAMBOAT BAY","PWSO",0
"2032","SUNNYSIDE","PWSO",0
"2033","TENAKEE","PWSO",0
"2034","THOMAS BASIN","PWSO",0
"2035","THORNE BAY","PWSO",0
"2036","TUTKA BAY","PWSO",0
"2037","UGAK BAY","PWSO",0
"2038","UGANIK BAY","PWSO",0
"2039","UNKNOWN","PWSO",0
"2040","VALDEZ","PWSO",553
"2041","WADLEIGH ISLAND","PWSO",0
"2042","WARM SPRINGS BAY","PWSO",0
"2043","WATERFALL","PWSO",0
"2044","WHALE PASS (POW - SE)","PWSO",0
"2045","WHALE PASS (SC)","PWSO",0
"2046","WHALERS COVE","PWSO",0
"2047","WHITTIER","PWSO",103
"2048","WILLIAMSPORT","PWSO",0
"2049","WINTER HARBOR","PWSO",0
"2050","WRANGELL","PWSO",0
"2051","YAKUTAT","PWSO",0
"2052","YES BAY","PWSO",0
"2053","YOUNG BAY","PWSO",0
"2054","YOUNGS BAY","PWSO",0
"2055","ZACHAR BAY","PWSO",0
"2056","ADAK","SAKPEN",0
"2057","AFOGNAK","SAKPEN",0
"2058","AFOGNAK BAY","SAKPEN",0
"2059","ALIKULA BAY","SAKPEN",0
"2060","AMOOK PASS","SAKPEN",0
"2061","ANCHOR POINT","SAKPEN",0
"2062","ANGOON","SAKPEN",0
"2063","ANTON LARSEN BAY","SAKPEN",0
"2064","APPLE ISLAND","SAKPEN",0
"2065","AUKE BAY","SAKPEN",0
"2066","BARANOF WILDERNESS LODGE","SAKPEN",0
"2067","BARTLETT COVE","SAKPEN",0
"2068","BAY OF PILLARS","SAKPEN",0
"2069","BLANK","SAKPEN",0
"2070","BROTHERS ISLANDS","SAKPEN",0
"2071","CANNERY COVE","SAKPEN",0
"2072","CEDARS LODGE","SAKPEN",0
"2073","CHAPIN BAY","SAKPEN",0
"2074","CHIGNIK BAY","SAKPEN",0
"2075","CHUM CHANNEL","SAKPEN",0
"2076","CHUM COVE","SAKPEN",0
"2077","CITY FLOAT","SAKPEN",0
"2078","CLOVER PASS","SAKPEN",0
"2079","COFFMAN COVE","SAKPEN",0
"2080","CORDOVA","SAKPEN",0
"2081","CRAIG","SAKPEN",0
"2082","CUBE COVE","SAKPEN",0
"2083","DEEP COVE","SAKPEN",0
"2084","DEEP CREEK","SAKPEN",0
"2085","DOVE ISLAND LODGE","SAKPEN",0
"2086","DUTCH HARBOR","SAKPEN",0
"2087","EGG HARBOR","SAKPEN",0
"2088","EL CAPITAN LODGE","SAKPEN",0
"2089","ELFIN COVE","SAKPEN",0
"2090","ELIZA HARBOR","SAKPEN",0
"2091","ELL COVE","SAKPEN",0
"2092","EXCURSION INLET","SAKPEN",0
"2093","EXPLORER BASIN","SAKPEN",0
"2094","FARRAGUT BAY","SAKPEN",0
"2095","FISHERMANS BEND","SAKPEN",0
"2096","FREDRICK SOUND","SAKPEN",0
"2097","GEDNEY HARBOR","SAKPEN",0
"2098","GEDNEYHARBOR","SAKPEN",0
"2099","GULL COVE","SAKPEN",0
"2100","GUSTAVUS","SAKPEN",0
"2101","GUT BAY","SAKPEN",0
"2102","HAINES","SAKPEN",0
"2103","HALIBUT COVE","SAKPEN",0
"2104","HAPPY VALLEY","SAKPEN",0
"2105","HOLKAM BAY","SAKPEN",0
"2106","HOMER","SAKPEN",0
"2107","HOONAH","SAKPEN",0
"2108","IRON CREEK","SAKPEN",0
"2109","JUNEAU","SAKPEN",0
"2110","KAKE","SAKPEN",0
"2111","KELP BAY","SAKPEN",0
"2112","KETCHIKAN","SAKPEN",0
"2113","KHAZ BAY","SAKPEN",0
"2114","KILIUDA BAY","SAKPEN",0
"2115","KILLISNOO","SAKPEN",0
"2116","KLAWOCK","SAKPEN",0
"2117","KNUDSON COVE","SAKPEN",0
"2118","Kodiak","SAKPEN",0
"2119","KODIAK","SAKPEN",0
"2120","LARSEN BAY","SAKPEN",0
"2121","LOUIS COVE","SAKPEN",0
"2122","LOUISE COVE","SAKPEN",0
"2123","LOWELL POINT","SAKPEN",0
"2124","METLAKATLA","SAKPEN",0
"2125","NAKALILOK BAY","SAKPEN",0
"2126","NARROWS INN","SAKPEN",0
"2127","NAUKATI","SAKPEN",0
"2128","NINILCHIK","SAKPEN",0
"2129","OLD HARBOR","SAKPEN",0
"2130","ORR ISLAND","SAKPEN",0
"2131","PARKS CANNERY","SAKPEN",0
"2132","PATTERSON BAY","SAKPEN",0
"2133","PAYNE ISLAND","SAKPEN",0
"2134","PELICAN","SAKPEN",0
"2135","PETERSBURG","SAKPEN",0
"2136","PINTA ROCKS","SAKPEN",0
"2137","POINT ASTLEY","SAKPEN",0
"2138","POINT ASTLY","SAKPEN",0
"2139","POINT BAKER","SAKPEN",0
"2140","PORT ALEXANDER","SAKPEN",0
"2141","PORT ASHTON","SAKPEN",0
"2142","PORT LIONS","SAKPEN",0
"2143","PORT MALMESBURY","SAKPEN",0
"2144","PORT MALMSBURY","SAKPEN",0
"2145","PORT MULMSBURY","SAKPEN",0
"2146","PORT PROTECTION","SAKPEN",0
"2147","PORT ST NICHOLAS","SAKPEN",0
"2148","PORT WAKEFIELD","SAKPEN",0
"2149","PORT WALTER","SAKPEN",0
"2150","PYBUS BAY","SAKPEN",0
"2151","PYBUS POINT LODGE","SAKPEN",0
"2152","SALMON FALLS","SAKPEN",0
"2153","SALMON FALLS RESORT","SAKPEN",0
"2154","SAND POINT","SAKPEN",2
"2155","SARKAR COVE","SAKPEN",0
"2156","SAXMAN SEAS","SAKPEN",0
"2157","SEAL BAY (SC)","SAKPEN",0
"2158","SEALING COVE","SAKPEN",0
"2159","SECURITY BAY","SAKPEN",0
"2160","SELDOVIA","SAKPEN",0
"2161","SEWARD","SAKPEN",0
"2162","SILVER KING LODGE","SAKPEN",0
"2163","SILVER SALMON CREEK","SAKPEN",0
"2164","SITKA","SAKPEN",0
"2165","SKAGWAY","SAKPEN",0
"2166","SPORTSMAN COVE","SAKPEN",0
"2167","SQUARE COVE","SAKPEN",0
"2168","STEAMBOAT BAY","SAKPEN",0
"2169","SUNNYSIDE","SAKPEN",0
"2170","TENAKEE","SAKPEN",0
"2171","THOMAS BASIN","SAKPEN",0
"2172","THORNE BAY","SAKPEN",0
"2173","TUTKA BAY","SAKPEN",0
"2174","UGAK BAY","SAKPEN",0
"2175","UGANIK BAY","SAKPEN",0
"2176","UNKNOWN","SAKPEN",0
"2177","VALDEZ","SAKPEN",0
"2178","WADLEIGH ISLAND","SAKPEN",0
"2179","WARM SPRINGS BAY","SAKPEN",0
"2180","WATERFALL","SAKPEN",0
"2181","WHALE PASS (POW - SE)","SAKPEN",0
"2182","WHALE PASS (SC)","SAKPEN",0
"2183","WHALERS COVE","SAKPEN",0
"2184","WHITTIER","SAKPEN",0
"2185","WILLIAMSPORT","SAKPEN",0
"2186","WINTER HARBOR","SAKPEN",0
"2187","WRANGELL","SAKPEN",0
"2188","YAKUTAT","SAKPEN",0
"2189","YES BAY","SAKPEN",0
"2190","YOUNG BAY","SAKPEN",0
"2191","YOUNGS BAY","SAKPEN",0
"2192","ZACHAR BAY","SAKPEN",0
"2193","ADAK","SOUTHEAST",0
"2194","AFOGNAK","SOUTHEAST",0
"2195","AFOGNAK BAY","SOUTHEAST",0
"2196","ALIKULA BAY","SOUTHEAST",0
"2197","AMOOK PASS","SOUTHEAST",0
"2198","ANCHOR POINT","SOUTHEAST",0
"2199","ANGOON","SOUTHEAST",0
"2200","ANTON LARSEN BAY","SOUTHEAST",0
"2201","APPLE ISLAND","SOUTHEAST",0
"2202","AUKE BAY","SOUTHEAST",0
"2203","BARANOF WILDERNESS LODGE","SOUTHEAST",0
"2204","BARTLETT COVE","SOUTHEAST",0
"2205","BAY OF PILLARS","SOUTHEAST",0
"2206","BLANK","SOUTHEAST",0
"2207","BROTHERS ISLANDS","SOUTHEAST",0
"2208","CANNERY COVE","SOUTHEAST",0
"2209","CEDARS LODGE","SOUTHEAST",0
"2210","CHAPIN BAY","SOUTHEAST",0
"2211","CHIGNIK BAY","SOUTHEAST",0
"2212","CHUM CHANNEL","SOUTHEAST",0
"2213","CHUM COVE","SOUTHEAST",0
"2214","CITY FLOAT","SOUTHEAST",0
"2215","CLOVER PASS","SOUTHEAST",0
"2216","COFFMAN COVE","SOUTHEAST",0
"2217","CORDOVA","SOUTHEAST",0
"2218","CRAIG","SOUTHEAST",0
"2219","CUBE COVE","SOUTHEAST",0
"2220","DEEP COVE","SOUTHEAST",0
"2221","DEEP CREEK","SOUTHEAST",0
"2222","DOVE ISLAND LODGE","SOUTHEAST",0
"2223","DUTCH HARBOR","SOUTHEAST",0
"2224","EGG HARBOR","SOUTHEAST",0
"2225","EL CAPITAN LODGE","SOUTHEAST",0
"2226","ELFIN COVE","SOUTHEAST",0
"2227","ELIZA HARBOR","SOUTHEAST",0
"2228","ELL COVE","SOUTHEAST",0
"2229","EXCURSION INLET","SOUTHEAST",0
"2230","EXPLORER BASIN","SOUTHEAST",0
"2231","FARRAGUT BAY","SOUTHEAST",0
"2232","FISHERMANS BEND","SOUTHEAST",0
"2233","FREDRICK SOUND","SOUTHEAST",0
"2234","GEDNEY HARBOR","SOUTHEAST",0
"2235","GEDNEYHARBOR","SOUTHEAST",0
"2236","GULL COVE","SOUTHEAST",0
"2237","GUSTAVUS","SOUTHEAST",0
"2238","GUT BAY","SOUTHEAST",0
"2239","HAINES","SOUTHEAST",0
"2240","HALIBUT COVE","SOUTHEAST",0
"2241","HAPPY VALLEY","SOUTHEAST",0
"2242","HOLKAM BAY","SOUTHEAST",0
"2243","HOMER","SOUTHEAST",0
"2244","HOONAH","SOUTHEAST",0
"2245","IRON CREEK","SOUTHEAST",0
"2246","JUNEAU","SOUTHEAST",0
"2247","KAKE","SOUTHEAST",0
"2248","KELP BAY","SOUTHEAST",0
"2249","KETCHIKAN","SOUTHEAST",0
"2250","KHAZ BAY","SOUTHEAST",0
"2251","KILIUDA BAY","SOUTHEAST",1
"2252","KILLISNOO","SOUTHEAST",0
"2253","KLAWOCK","SOUTHEAST",0
"2254","KNUDSON COVE","SOUTHEAST",0
"2255","Kodiak","SOUTHEAST",0
"2256","KODIAK","SOUTHEAST",1
"2257","LARSEN BAY","SOUTHEAST",0
"2258","LOUIS COVE","SOUTHEAST",0
"2259","LOUISE COVE","SOUTHEAST",0
"2260","LOWELL POINT","SOUTHEAST",0
"2261","METLAKATLA","SOUTHEAST",0
"2262","NAKALILOK BAY","SOUTHEAST",0
"2263","NARROWS INN","SOUTHEAST",0
"2264","NAUKATI","SOUTHEAST",0
"2265","NINILCHIK","SOUTHEAST",0
"2266","OLD HARBOR","SOUTHEAST",206
"2267","ORR ISLAND","SOUTHEAST",0
"2268","PARKS CANNERY","SOUTHEAST",0
"2269","PATTERSON BAY","SOUTHEAST",0
"2270","PAYNE ISLAND","SOUTHEAST",0
"2271","PELICAN","SOUTHEAST",0
"2272","PETERSBURG","SOUTHEAST",0
"2273","PINTA ROCKS","SOUTHEAST",0
"2274","POINT ASTLEY","SOUTHEAST",0
"2275","POINT ASTLY","SOUTHEAST",0
"2276","POINT BAKER","SOUTHEAST",0
"2277","PORT ALEXANDER","SOUTHEAST",0
"2278","PORT ASHTON","SOUTHEAST",0
"2279","PORT LIONS","SOUTHEAST",2
"2280","PORT MALMESBURY","SOUTHEAST",0
"2281","PORT MALMSBURY","SOUTHEAST",0
"2282","PORT MULMSBURY","SOUTHEAST",0
"2283","PORT PROTECTION","SOUTHEAST",0
"2284","PORT ST NICHOLAS","SOUTHEAST",0
"2285","PORT WAKEFIELD","SOUTHEAST",1
"2286","PORT WALTER","SOUTHEAST",0
"2287","PYBUS BAY","SOUTHEAST",0
"2288","PYBUS POINT LODGE","SOUTHEAST",0
"2289","SALMON FALLS","SOUTHEAST",0
"2290","SALMON FALLS RESORT","SOUTHEAST",0
"2291","SAND POINT","SOUTHEAST",0
"2292","SARKAR COVE","SOUTHEAST",0
"2293","SAXMAN SEAS","SOUTHEAST",0
"2294","SEAL BAY (SC)","SOUTHEAST",0
"2295","SEALING COVE","SOUTHEAST",0
"2296","SECURITY BAY","SOUTHEAST",0
"2297","SELDOVIA","SOUTHEAST",0
"2298","SEWARD","SOUTHEAST",0
"2299","SILVER KING LODGE","SOUTHEAST",0
"2300","SILVER SALMON CREEK","SOUTHEAST",0
"2301","SITKA","SOUTHEAST",0
"2302","SKAGWAY","SOUTHEAST",0
"2303","SPORTSMAN COVE","SOUTHEAST",0
"2304","SQUARE COVE","SOUTHEAST",0
"2305","STEAMBOAT BAY","SOUTHEAST",0
"2306","SUNNYSIDE","SOUTHEAST",0
"2307","TENAKEE","SOUTHEAST",0
"2308","THOMAS BASIN","SOUTHEAST",0
"2309","THORNE BAY","SOUTHEAST",0
"2310","TUTKA BAY","SOUTHEAST",0
"2311","UGAK BAY","SOUTHEAST",0
"2312","UGANIK BAY","SOUTHEAST",0
"2313","UNKNOWN","SOUTHEAST",0
"2314","VALDEZ","SOUTHEAST",0
"2315","WADLEIGH ISLAND","SOUTHEAST",0
"2316","WARM SPRINGS BAY","SOUTHEAST",0
"2317","WATERFALL","SOUTHEAST",0
"2318","WHALE PASS (POW - SE)","SOUTHEAST",0
"2319","WHALE PASS (SC)","SOUTHEAST",0
"2320","WHALERS COVE","SOUTHEAST",0
"2321","WHITTIER","SOUTHEAST",0
"2322","WILLIAMSPORT","SOUTHEAST",0
"2323","WINTER HARBOR","SOUTHEAST",0
"2324","WRANGELL","SOUTHEAST",0
"2325","YAKUTAT","SOUTHEAST",0
"2326","YES BAY","SOUTHEAST",0
"2327","YOUNG BAY","SOUTHEAST",0
"2328","YOUNGS BAY","SOUTHEAST",0
"2329","ZACHAR BAY","SOUTHEAST",0
"2330","ADAK","SSEI",0
"2331","AFOGNAK","SSEI",0
"2332","AFOGNAK BAY","SSEI",0
"2333","ALIKULA BAY","SSEI",1
"2334","AMOOK PASS","SSEI",0
"2335","ANCHOR POINT","SSEI",0
"2336","ANGOON","SSEI",0
"2337","ANTON LARSEN BAY","SSEI",0
"2338","APPLE ISLAND","SSEI",0
"2339","AUKE BAY","SSEI",1
"2340","BARANOF WILDERNESS LODGE","SSEI",0
"2341","BARTLETT COVE","SSEI",0
"2342","BAY OF PILLARS","SSEI",0
"2343","BLANK","SSEI",0
"2344","BROTHERS ISLANDS","SSEI",0
"2345","CANNERY COVE","SSEI",0
"2346","CEDARS LODGE","SSEI",7
"2347","CHAPIN BAY","SSEI",0
"2348","CHIGNIK BAY","SSEI",0
"2349","CHUM CHANNEL","SSEI",0
"2350","CHUM COVE","SSEI",0
"2351","CITY FLOAT","SSEI",1
"2352","CLOVER PASS","SSEI",842
"2353","COFFMAN COVE","SSEI",103
"2354","CORDOVA","SSEI",0
"2355","CRAIG","SSEI",643
"2356","CUBE COVE","SSEI",0
"2357","DEEP COVE","SSEI",0
"2358","DEEP CREEK","SSEI",0
"2359","DOVE ISLAND LODGE","SSEI",0
"2360","DUTCH HARBOR","SSEI",0
"2361","EGG HARBOR","SSEI",1
"2362","EL CAPITAN LODGE","SSEI",412
"2363","ELFIN COVE","SSEI",2
"2364","ELIZA HARBOR","SSEI",0
"2365","ELL COVE","SSEI",0
"2366","EXCURSION INLET","SSEI",0
"2367","EXPLORER BASIN","SSEI",0
"2368","FARRAGUT BAY","SSEI",0
"2369","FISHERMANS BEND","SSEI",0
"2370","FREDRICK SOUND","SSEI",0
"2371","GEDNEY HARBOR","SSEI",0
"2372","GEDNEYHARBOR","SSEI",0
"2373","GULL COVE","SSEI",0
"2374","GUSTAVUS","SSEI",0
"2375","GUT BAY","SSEI",0
"2376","HAINES","SSEI",0
"2377","HALIBUT COVE","SSEI",0
"2378","HAPPY VALLEY","SSEI",0
"2379","HOLKAM BAY","SSEI",0
"2380","HOMER","SSEI",0
"2381","HOONAH","SSEI",0
"2382","IRON CREEK","SSEI",0
"2383","JUNEAU","SSEI",3
"2384","KAKE","SSEI",1
"2385","KELP BAY","SSEI",0
"2386","KETCHIKAN","SSEI",5624
"2387","KHAZ BAY","SSEI",0
"2388","KILIUDA BAY","SSEI",0
"2389","KILLISNOO","SSEI",0
"2390","KLAWOCK","SSEI",16
"2391","KNUDSON COVE","SSEI",1155
"2392","Kodiak","SSEI",0
"2393","KODIAK","SSEI",0
"2394","LARSEN BAY","SSEI",0
"2395","LOUIS COVE","SSEI",1
"2396","LOUISE COVE","SSEI",1
"2397","LOWELL POINT","SSEI",0
"2398","METLAKATLA","SSEI",1
"2399","NAKALILOK BAY","SSEI",0
"2400","NARROWS INN","SSEI",1
"2401","NAUKATI","SSEI",71
"2402","NINILCHIK","SSEI",0
"2403","OLD HARBOR","SSEI",0
"2404","ORR ISLAND","SSEI",40
"2405","PARKS CANNERY","SSEI",0
"2406","PATTERSON BAY","SSEI",0
"2407","PAYNE ISLAND","SSEI",0
"2408","PELICAN","SSEI",0
"2409","PETERSBURG","SSEI",429
"2410","PINTA ROCKS","SSEI",0
"2411","POINT ASTLEY","SSEI",0
"2412","POINT ASTLY","SSEI",0
"2413","POINT BAKER","SSEI",6
"2414","PORT ALEXANDER","SSEI",0
"2415","PORT ASHTON","SSEI",0
"2416","PORT LIONS","SSEI",0
"2417","PORT MALMESBURY","SSEI",0
"2418","PORT MALMSBURY","SSEI",0
"2419","PORT MULMSBURY","SSEI",0
"2420","PORT PROTECTION","SSEI",46
"2421","PORT ST NICHOLAS","SSEI",34
"2422","PORT WAKEFIELD","SSEI",0
"2423","PORT WALTER","SSEI",0
"2424","PYBUS BAY","SSEI",0
"2425","PYBUS POINT LODGE","SSEI",0
"2426","SALMON FALLS","SSEI",457
"2427","SALMON FALLS RESORT","SSEI",1
"2428","SAND POINT","SSEI",0
"2429","SARKAR COVE","SSEI",16
"2430","SAXMAN SEAS","SSEI",1
"2431","SEAL BAY (SC)","SSEI",0
"2432","SEALING COVE","SSEI",0
"2433","SECURITY BAY","SSEI",0
"2434","SELDOVIA","SSEI",0
"2435","SEWARD","SSEI",0
"2436","SILVER KING LODGE","SSEI",5
"2437","SILVER SALMON CREEK","SSEI",0
"2438","SITKA","SSEI",7
"2439","SKAGWAY","SSEI",0
"2440","SPORTSMAN COVE","SSEI",408
"2441","SQUARE COVE","SSEI",0
"2442","STEAMBOAT BAY","SSEI",35
"2443","SUNNYSIDE","SSEI",0
"2444","TENAKEE","SSEI",0
"2445","THOMAS BASIN","SSEI",35
"2446","THORNE BAY","SSEI",562
"2447","TUTKA BAY","SSEI",0
"2448","UGAK BAY","SSEI",0
"2449","UGANIK BAY","SSEI",0
"2450","UNKNOWN","SSEI",0
"2451","VALDEZ","SSEI",0
"2452","WADLEIGH ISLAND","SSEI",57
"2453","WARM SPRINGS BAY","SSEI",0
"2454","WATERFALL","SSEI",388
"2455","WHALE PASS (POW - SE)","SSEI",73
"2456","WHALE PASS (SC)","SSEI",0
"2457","WHALERS COVE","SSEI",0
"2458","WHITTIER","SSEI",0
"2459","WILLIAMSPORT","SSEI",0
"2460","WINTER HARBOR","SSEI",1
"2461","WRANGELL","SSEI",157
"2462","YAKUTAT","SSEI",0
"2463","YES BAY","SSEI",524
"2464","YOUNG BAY","SSEI",0
"2465","YOUNGS BAY","SSEI",0
"2466","ZACHAR BAY","SSEI",0
"2467","ADAK","SSEO",0
"2468","AFOGNAK","SSEO",0
"2469","AFOGNAK BAY","SSEO",0
"2470","ALIKULA BAY","SSEO",0
"2471","AMOOK PASS","SSEO",0
"2472","ANCHOR POINT","SSEO",0
"2473","ANGOON","SSEO",0
"2474","ANTON LARSEN BAY","SSEO",0
"2475","APPLE ISLAND","SSEO",0
"2476","AUKE BAY","SSEO",0
"2477","BARANOF WILDERNESS LODGE","SSEO",0
"2478","BARTLETT COVE","SSEO",0
"2479","BAY OF PILLARS","SSEO",0
"2480","BLANK","SSEO",0
"2481","BROTHERS ISLANDS","SSEO",0
"2482","CANNERY COVE","SSEO",0
"2483","CEDARS LODGE","SSEO",0
"2484","CHAPIN BAY","SSEO",0
"2485","CHIGNIK BAY","SSEO",0
"2486","CHUM CHANNEL","SSEO",0
"2487","CHUM COVE","SSEO",0
"2488","CITY FLOAT","SSEO",0
"2489","CLOVER PASS","SSEO",0
"2490","COFFMAN COVE","SSEO",0
"2491","CORDOVA","SSEO",0
"2492","CRAIG","SSEO",1970
"2493","CUBE COVE","SSEO",0
"2494","DEEP COVE","SSEO",0
"2495","DEEP CREEK","SSEO",0
"2496","DOVE ISLAND LODGE","SSEO",0
"2497","DUTCH HARBOR","SSEO",0
"2498","EGG HARBOR","SSEO",0
"2499","EL CAPITAN LODGE","SSEO",27
"2500","ELFIN COVE","SSEO",0
"2501","ELIZA HARBOR","SSEO",0
"2502","ELL COVE","SSEO",0
"2503","EXCURSION INLET","SSEO",0
"2504","EXPLORER BASIN","SSEO",0
"2505","FARRAGUT BAY","SSEO",0
"2506","FISHERMANS BEND","SSEO",0
"2507","FREDRICK SOUND","SSEO",0
"2508","GEDNEY HARBOR","SSEO",0
"2509","GEDNEYHARBOR","SSEO",0
"2510","GULL COVE","SSEO",0
"2511","GUSTAVUS","SSEO",0
"2512","GUT BAY","SSEO",0
"2513","HAINES","SSEO",0
"2514","HALIBUT COVE","SSEO",0
"2515","HAPPY VALLEY","SSEO",0
"2516","HOLKAM BAY","SSEO",0
"2517","HOMER","SSEO",0
"2518","HOONAH","SSEO",0
"2519","IRON CREEK","SSEO",0
"2520","JUNEAU","SSEO",0
"2521","KAKE","SSEO",0
"2522","KELP BAY","SSEO",0
"2523","KETCHIKAN","SSEO",0
"2524","KHAZ BAY","SSEO",0
"2525","KILIUDA BAY","SSEO",0
"2526","KILLISNOO","SSEO",0
"2527","KLAWOCK","SSEO",697
"2528","KNUDSON COVE","SSEO",0
"2529","Kodiak","SSEO",0
"2530","KODIAK","SSEO",0
"2531","LARSEN BAY","SSEO",0
"2532","LOUIS COVE","SSEO",0
"2533","LOUISE COVE","SSEO",0
"2534","LOWELL POINT","SSEO",0
"2535","METLAKATLA","SSEO",0
"2536","NAKALILOK BAY","SSEO",0
"2537","NARROWS INN","SSEO",0
"2538","NAUKATI","SSEO",8
"2539","NINILCHIK","SSEO",0
"2540","OLD HARBOR","SSEO",0
"2541","ORR ISLAND","SSEO",0
"2542","PARKS CANNERY","SSEO",0
"2543","PATTERSON BAY","SSEO",0
"2544","PAYNE ISLAND","SSEO",0
"2545","PELICAN","SSEO",0
"2546","PETERSBURG","SSEO",0
"2547","PINTA ROCKS","SSEO",0
"2548","POINT ASTLEY","SSEO",0
"2549","POINT ASTLY","SSEO",0
"2550","POINT BAKER","SSEO",0
"2551","PORT ALEXANDER","SSEO",0
"2552","PORT ASHTON","SSEO",0
"2553","PORT LIONS","SSEO",0
"2554","PORT MALMESBURY","SSEO",0
"2555","PORT MALMSBURY","SSEO",0
"2556","PORT MULMSBURY","SSEO",0
"2557","PORT PROTECTION","SSEO",0
"2558","PORT ST NICHOLAS","SSEO",85
"2559","PORT WAKEFIELD","SSEO",0
"2560","PORT WALTER","SSEO",0
"2561","PYBUS BAY","SSEO",0
"2562","PYBUS POINT LODGE","SSEO",0
"2563","SALMON FALLS","SSEO",0
"2564","SALMON FALLS RESORT","SSEO",0
"2565","SAND POINT","SSEO",0
"2566","SARKAR COVE","SSEO",71
"2567","SAXMAN SEAS","SSEO",0
"2568","SEAL BAY (SC)","SSEO",0
"2569","SEALING COVE","SSEO",0
"2570","SECURITY BAY","SSEO",0
"2571","SELDOVIA","SSEO",0
"2572","SEWARD","SSEO",0
"2573","SILVER KING LODGE","SSEO",0
"2574","SILVER SALMON CREEK","SSEO",0
"2575","SITKA","SSEO",0
"2576","SKAGWAY","SSEO",0
"2577","SPORTSMAN COVE","SSEO",1
"2578","SQUARE COVE","SSEO",0
"2579","STEAMBOAT BAY","SSEO",459
"2580","SUNNYSIDE","SSEO",0
"2581","TENAKEE","SSEO",0
"2582","THOMAS BASIN","SSEO",0
"2583","THORNE BAY","SSEO",0
"2584","TUTKA BAY","SSEO",0
"2585","UGAK BAY","SSEO",0
"2586","UGANIK BAY","SSEO",0
"2587","UNKNOWN","SSEO",0
"2588","VALDEZ","SSEO",0
"2589","WADLEIGH ISLAND","SSEO",11
"2590","WARM SPRINGS BAY","SSEO",0
"2591","WATERFALL","SSEO",1475
"2592","WHALE PASS (POW - SE)","SSEO",0
"2593","WHALE PASS (SC)","SSEO",0
"2594","WHALERS COVE","SSEO",0
"2595","WHITTIER","SSEO",0
"2596","WILLIAMSPORT","SSEO",0
"2597","WINTER HARBOR","SSEO",0
"2598","WRANGELL","SSEO",0
"2599","YAKUTAT","SSEO",0
"2600","YES BAY","SSEO",0
"2601","YOUNG BAY","SSEO",0
"2602","YOUNGS BAY","SSEO",0
"2603","ZACHAR BAY","SSEO",0
"2604","ADAK","WESTSIDE",0
"2605","AFOGNAK","WESTSIDE",0
"2606","AFOGNAK BAY","WESTSIDE",0
"2607","ALIKULA BAY","WESTSIDE",0
"2608","AMOOK PASS","WESTSIDE",31
"2609","ANCHOR POINT","WESTSIDE",0
"2610","ANGOON","WESTSIDE",0
"2611","ANTON LARSEN BAY","WESTSIDE",3
"2612","APPLE ISLAND","WESTSIDE",0
"2613","AUKE BAY","WESTSIDE",0
"2614","BARANOF WILDERNESS LODGE","WESTSIDE",0
"2615","BARTLETT COVE","WESTSIDE",0
"2616","BAY OF PILLARS","WESTSIDE",0
"2617","BLANK","WESTSIDE",0
"2618","BROTHERS ISLANDS","WESTSIDE",0
"2619","CANNERY COVE","WESTSIDE",0
"2620","CEDARS LODGE","WESTSIDE",0
"2621","CHAPIN BAY","WESTSIDE",0
"2622","CHIGNIK BAY","WESTSIDE",0
"2623","CHUM CHANNEL","WESTSIDE",0
"2624","CHUM COVE","WESTSIDE",0
"2625","CITY FLOAT","WESTSIDE",0
"2626","CLOVER PASS","WESTSIDE",0
"2627","COFFMAN COVE","WESTSIDE",0
"2628","CORDOVA","WESTSIDE",0
"2629","CRAIG","WESTSIDE",0
"2630","CUBE COVE","WESTSIDE",0
"2631","DEEP COVE","WESTSIDE",0
"2632","DEEP CREEK","WESTSIDE",0
"2633","DOVE ISLAND LODGE","WESTSIDE",0
"2634","DUTCH HARBOR","WESTSIDE",0
"2635","EGG HARBOR","WESTSIDE",0
"2636","EL CAPITAN LODGE","WESTSIDE",0
"2637","ELFIN COVE","WESTSIDE",0
"2638","ELIZA HARBOR","WESTSIDE",0
"2639","ELL COVE","WESTSIDE",0
"2640","EXCURSION INLET","WESTSIDE",0
"2641","EXPLORER BASIN","WESTSIDE",0
"2642","FARRAGUT BAY","WESTSIDE",0
"2643","FISHERMANS BEND","WESTSIDE",0
"2644","FREDRICK SOUND","WESTSIDE",0
"2645","GEDNEY HARBOR","WESTSIDE",0
"2646","GEDNEYHARBOR","WESTSIDE",0
"2647","GULL COVE","WESTSIDE",0
"2648","GUSTAVUS","WESTSIDE",0
"2649","GUT BAY","WESTSIDE",0
"2650","HAINES","WESTSIDE",0
"2651","HALIBUT COVE","WESTSIDE",0
"2652","HAPPY VALLEY","WESTSIDE",0
"2653","HOLKAM BAY","WESTSIDE",0
"2654","HOMER","WESTSIDE",1
"2655","HOONAH","WESTSIDE",0
"2656","IRON CREEK","WESTSIDE",7
"2657","JUNEAU","WESTSIDE",0
"2658","KAKE","WESTSIDE",0
"2659","KELP BAY","WESTSIDE",0
"2660","KETCHIKAN","WESTSIDE",0
"2661","KHAZ BAY","WESTSIDE",0
